inei_ccpp;inei_distrito;departamento;provincia;distrito;ccpp
807050001;80705;CUSCO;CHUMBIVILCAS;LIVITACA;LIVITACA
807060001;80706;CUSCO;CHUMBIVILCAS;LLUSCO;LLUSCO
807070001;80707;CUSCO;CHUMBIVILCAS;QUIÑOTA;QUIÑOTA
807080001;80708;CUSCO;CHUMBIVILCAS;VELILLE;VELILLE
808010001;80801;CUSCO;ESPINAR;ESPINAR;YAURI
808020001;80802;CUSCO;ESPINAR;CONDOROMA;CONDOROMA
808040001;80804;CUSCO;ESPINAR;OCORURO;OCORURO
808050001;80805;CUSCO;ESPINAR;PALLPATA;HECTOR TEJADA
808060001;80806;CUSCO;ESPINAR;PICHIGUA;PICHIGUA
808070001;80807;CUSCO;ESPINAR;SUYCKUTAMBO;VIRGINIYOC
808080001;80808;CUSCO;ESPINAR;ALTO PICHIGUA;ACCOCUNCA
809010001;80901;CUSCO;LA CONVENCION;SANTA ANA;QUILLABAMBA
809020001;80902;CUSCO;LA CONVENCION;ECHARATE;ECHARATE
809030001;80903;CUSCO;LA CONVENCION;HUAYOPATA;HUYRO
809040001;80904;CUSCO;LA CONVENCION;MARANURA;MARANURA
809060001;80906;CUSCO;LA CONVENCION;QUELLOUNO;QUELLOUNO
809070001;80907;CUSCO;LA CONVENCION;KIMBIRI;KIMBIRI
809080001;80908;CUSCO;LA CONVENCION;SANTA TERESA;SANTA TERESA
809100001;80910;CUSCO;LA CONVENCION;PICHARI;PICHARI
809110001;80911;CUSCO;LA CONVENCION;INKAWASI;AMAYBAMBA
809120001;80912;CUSCO;LA CONVENCION;VILLA VIRGEN;VILLA VIRGEN
809130001;80913;CUSCO;LA CONVENCION;VILLA KINTIARINA;VILLA KINTIARINA
809140001;80914;CUSCO;LA CONVENCION;MEGANTONI;CAMISEA
810010001;81001;CUSCO;PARURO;PARURO;PARURO
810020001;81002;CUSCO;PARURO;ACCHA;ACCHA
810030001;81003;CUSCO;PARURO;CCAPI;CCAPI
810040001;81004;CUSCO;PARURO;COLCHA;COLCHA
810050001;81005;CUSCO;PARURO;HUANOQUITE;HUANOQUITE
810060001;81006;CUSCO;PARURO;OMACHA;OMACHA
810070001;81007;CUSCO;PARURO;PACCARITAMBO;PACCARITAMBO
810080001;81008;CUSCO;PARURO;PILLPINTO;PILLPINTO
810090001;81009;CUSCO;PARURO;YAURISQUE;YAURISQUE
811010001;81101;CUSCO;PAUCARTAMBO;PAUCARTAMBO;PAUCARTAMBO
811020001;81102;CUSCO;PAUCARTAMBO;CAICAY;CAICAY
811030001;81103;CUSCO;PAUCARTAMBO;CHALLABAMBA;CHALLABAMBA
811040001;81104;CUSCO;PAUCARTAMBO;COLQUEPATA;COLQUEPATA
811050001;81105;CUSCO;PAUCARTAMBO;HUANCARANI;HUANCARANI
811060001;81106;CUSCO;PAUCARTAMBO;KOSÑIPATA;PILLCOPATA
812010001;81201;CUSCO;QUISPICANCHI;URCOS;URCOS
812020001;81202;CUSCO;QUISPICANCHI;ANDAHUAYLILLAS;ANDAHUAYLILLAS
812030001;81203;CUSCO;QUISPICANCHI;CAMANTI;QUINCE MIL
812040001;81204;CUSCO;QUISPICANCHI;CCARHUAYO;CCARHUAYO
812050001;81205;CUSCO;QUISPICANCHI;CCATCA;CCATCA
812060001;81206;CUSCO;QUISPICANCHI;CUSIPATA;CUSIPATA
812070001;81207;CUSCO;QUISPICANCHI;HUARO;HUARO
812090001;81209;CUSCO;QUISPICANCHI;MARCAPATA;MARCAPATA
812100001;81210;CUSCO;QUISPICANCHI;OCONGATE;OCONGATE
812120001;81212;CUSCO;QUISPICANCHI;QUIQUIJANA;QUIQUIJANA
813010001;81301;CUSCO;URUBAMBA;URUBAMBA;URUBAMBA
813020001;81302;CUSCO;URUBAMBA;CHINCHERO;CHINCHERO
813040001;81304;CUSCO;URUBAMBA;MACHUPICCHU;MACHUPICCHU
813050001;81305;CUSCO;URUBAMBA;MARAS;MARAS
813060001;81306;CUSCO;URUBAMBA;OLLANTAYTAMBO;OLLANTAYTAMBO
813070001;81307;CUSCO;URUBAMBA;YUCAY;YUCAY
901010001;90101;HUANCAVELICA;HUANCAVELICA;HUANCAVELICA;HUANCAVELICA
901020001;90102;HUANCAVELICA;HUANCAVELICA;ACOBAMBILLA;ACOBAMBILLA
901030001;90103;HUANCAVELICA;HUANCAVELICA;ACORIA;ACORIA
901040001;90104;HUANCAVELICA;HUANCAVELICA;CONAYCA;CONAYCA
901050001;90105;HUANCAVELICA;HUANCAVELICA;CUENCA;CUENCA
901060001;90106;HUANCAVELICA;HUANCAVELICA;HUACHOCOLPA;HUACHOCOLPA
901070001;90107;HUANCAVELICA;HUANCAVELICA;HUAYLLAHUARA;HUAYLLAHUARA
901080001;90108;HUANCAVELICA;HUANCAVELICA;IZCUCHACA;IZCUCHACA
901090001;90109;HUANCAVELICA;HUANCAVELICA;LARIA;LARIA
901100001;90110;HUANCAVELICA;HUANCAVELICA;MANTA;MANTA
901120001;90112;HUANCAVELICA;HUANCAVELICA;MOYA;MOYA
901130001;90113;HUANCAVELICA;HUANCAVELICA;NUEVO OCCORO;OCCORO
901140001;90114;HUANCAVELICA;HUANCAVELICA;PALCA;PALCA
901150001;90115;HUANCAVELICA;HUANCAVELICA;PILCHACA;PILCHACA
901160001;90116;HUANCAVELICA;HUANCAVELICA;VILCA;VILCA
901170001;90117;HUANCAVELICA;HUANCAVELICA;YAULI;YAULI
901180001;90118;HUANCAVELICA;HUANCAVELICA;ASCENSION;ASCENSION
901190001;90119;HUANCAVELICA;HUANCAVELICA;HUANDO;HUANDO
902040001;90204;HUANCAVELICA;ACOBAMBA;CAJA;CAJA
902050001;90205;HUANCAVELICA;ACOBAMBA;MARCAS;MARCAS
902060001;90206;HUANCAVELICA;ACOBAMBA;PAUCARA;PAUCARA
902080001;90208;HUANCAVELICA;ACOBAMBA;ROSARIO;ROSARIO
903010001;90301;HUANCAVELICA;ANGARAES;LIRCAY;LIRCAY
903020001;90302;HUANCAVELICA;ANGARAES;ANCHONGA;ANCHONGA
903030001;90303;HUANCAVELICA;ANGARAES;CALLANMARCA;CALLANMARCA
903040001;90304;HUANCAVELICA;ANGARAES;CCOCHACCASA;CCOCHACCASA
903050001;90305;HUANCAVELICA;ANGARAES;CHINCHO;CHINCHO
903060001;90306;HUANCAVELICA;ANGARAES;CONGALLA;CONGALLA
903070001;90307;HUANCAVELICA;ANGARAES;HUANCA-HUANCA;HUANCA-HUANCA
903080001;90308;HUANCAVELICA;ANGARAES;HUAYLLAY GRANDE;HUAYLLAY GRANDE
903090001;90309;HUANCAVELICA;ANGARAES;JULCAMARCA;JULCAMARCA
903100001;90310;HUANCAVELICA;ANGARAES;SAN ANTONIO DE ANTAPARCO;ANTAPARCO
903110001;90311;HUANCAVELICA;ANGARAES;SANTO TOMAS DE PATA;SANTO TOMAS DE PATA
903120001;90312;HUANCAVELICA;ANGARAES;SECCLLA;SECCLLA
904010001;90401;HUANCAVELICA;CASTROVIRREYNA;CASTROVIRREYNA;CASTROVIRREYNA
904020001;90402;HUANCAVELICA;CASTROVIRREYNA;ARMA;ARMA
904030001;90403;HUANCAVELICA;CASTROVIRREYNA;AURAHUA;AURAHUA
904040001;90404;HUANCAVELICA;CASTROVIRREYNA;CAPILLAS;CAPILLAS
904050001;90405;HUANCAVELICA;CASTROVIRREYNA;CHUPAMARCA;CHUPAMARCA
904060001;90406;HUANCAVELICA;CASTROVIRREYNA;COCAS;COCAS
904070001;90407;HUANCAVELICA;CASTROVIRREYNA;HUACHOS;HUACHOS
904080001;90408;HUANCAVELICA;CASTROVIRREYNA;HUAMATAMBO;HUAMATAMBO
904090001;90409;HUANCAVELICA;CASTROVIRREYNA;MOLLEPAMPA;MOLLEPAMPA
904120001;90412;HUANCAVELICA;CASTROVIRREYNA;TANTARA;TANTARA
904130001;90413;HUANCAVELICA;CASTROVIRREYNA;TICRAPO;TICRAPO
905010001;90501;HUANCAVELICA;CHURCAMPA;CHURCAMPA;CHURCAMPA
905030001;90503;HUANCAVELICA;CHURCAMPA;CHINCHIHUASI;CHINCHIHUASI
905040001;90504;HUANCAVELICA;CHURCAMPA;EL CARMEN;PAUCARBAMBILLA
905060001;90506;HUANCAVELICA;CHURCAMPA;LOCROJA;LOCROJA
905070001;90507;HUANCAVELICA;CHURCAMPA;PAUCARBAMBA;PAUCARBAMBA
905080001;90508;HUANCAVELICA;CHURCAMPA;SAN MIGUEL DE MAYOCC;MAYOCC
905090001;90509;HUANCAVELICA;CHURCAMPA;SAN PEDRO DE CORIS;SAN PEDRO DE CORIS
905100001;90510;HUANCAVELICA;CHURCAMPA;PACHAMARCA;PACHAMARCA
905110001;90511;HUANCAVELICA;CHURCAMPA;COSME;SANTA CLARA DE COSME
906010001;90601;HUANCAVELICA;HUAYTARA;HUAYTARA;HUAYTARA
906020001;90602;HUANCAVELICA;HUAYTARA;AYAVI;AYAVI
906030001;90603;HUANCAVELICA;HUAYTARA;CORDOVA;CORDOVA
906040001;90604;HUANCAVELICA;HUAYTARA;HUAYACUNDO ARMA;HUAYACUNDO ARMA
906050001;90605;HUANCAVELICA;HUAYTARA;LARAMARCA;LARAMARCA
906060001;90606;HUANCAVELICA;HUAYTARA;OCOYO;OCOYO
906070001;90607;HUANCAVELICA;HUAYTARA;PILPICHACA;PILPICHACA
906080001;90608;HUANCAVELICA;HUAYTARA;QUERCO;QUERCO
906090001;90609;HUANCAVELICA;HUAYTARA;QUITO-ARMA;QUITO-ARMA
906100001;90610;HUANCAVELICA;HUAYTARA;SAN ANTONIO DE CUSICANCHA;CUSICANCHA
906110001;90611;HUANCAVELICA;HUAYTARA;SAN FRANCISCO DE SANGAYAICO;SAN FRANCISCO DE SANGAYAICO
906120001;90612;HUANCAVELICA;HUAYTARA;SAN ISIDRO;SAN JUAN DE HUIRPACANCHA
906130001;90613;HUANCAVELICA;HUAYTARA;SANTIAGO DE CHOCORVOS;SANTIAGO DE CHOCORVOS
906140001;90614;HUANCAVELICA;HUAYTARA;SANTIAGO DE QUIRAHUARA;SANTIAGO DE QUIRAHUARA
906150001;90615;HUANCAVELICA;HUAYTARA;SANTO DOMINGO DE CAPILLAS;SANTO DOMINGO DE CAPILLAS
907020001;90702;HUANCAVELICA;TAYACAJA;ACOSTAMBO;ACOSTAMBO
907030001;90703;HUANCAVELICA;TAYACAJA;ACRAQUIA;ACRAQUIA
907040001;90704;HUANCAVELICA;TAYACAJA;AHUAYCHA;AHUAYCHA
907060001;90706;HUANCAVELICA;TAYACAJA;DANIEL HERNANDEZ;MARISCAL CACERES
907090001;90709;HUANCAVELICA;TAYACAJA;HUARIBAMBA;HUARIBAMBA
907100001;90710;HUANCAVELICA;TAYACAJA;ÑAHUIMPUQUIO;ÑAHUIMPUQUIO
907110001;90711;HUANCAVELICA;TAYACAJA;PAZOS;PAZOS
907130001;90713;HUANCAVELICA;TAYACAJA;QUISHUAR;QUISHUAR
907140001;90714;HUANCAVELICA;TAYACAJA;SALCABAMBA;SALCABAMBA
907150001;90715;HUANCAVELICA;TAYACAJA;SALCAHUASI;SALCAHUASI
907160001;90716;HUANCAVELICA;TAYACAJA;SAN MARCOS DE ROCCHAC;SAN MARCOS DE ROCCHAC
907170001;90717;HUANCAVELICA;TAYACAJA;SURCUBAMBA;SURCUBAMBA
907180001;90718;HUANCAVELICA;TAYACAJA;TINTAY PUNCU;TINTAY
907190001;90719;HUANCAVELICA;TAYACAJA;QUICHUAS;QUICHUAS
907200001;90720;HUANCAVELICA;TAYACAJA;ANDAYMARCA;ANDAYMARCA
907210001;90721;HUANCAVELICA;TAYACAJA;ROBLE;PUERTO SAN ANTONIO
907220001;90722;HUANCAVELICA;TAYACAJA;PICHOS;PICHOS
907230001;90723;HUANCAVELICA;TAYACAJA;SANTIAGO DE TUCUMA;SANTIAGO DE TUCUMA
1001010001;100101;HUANUCO;HUANUCO;HUANUCO;HUANUCO
1001020001;100102;HUANUCO;HUANUCO;AMARILIS;PAUCARBAMBA
1001030001;100103;HUANUCO;HUANUCO;CHINCHAO;ACOMAYO
1001040001;100104;HUANUCO;HUANUCO;CHURUBAMBA;CHURUBAMBA
1001050001;100105;HUANUCO;HUANUCO;MARGOS;MARGOS
1001060001;100106;HUANUCO;HUANUCO;QUISQUI (KICHKI);HUANCAPALLAC
1001070001;100107;HUANUCO;HUANUCO;SAN FRANCISCO DE CAYRAN;CAYRAN
1001080001;100108;HUANUCO;HUANUCO;SAN PEDRO DE CHAULAN;CHAULAN
1001090001;100109;HUANUCO;HUANUCO;SANTA MARIA DEL VALLE;SANTA MARIA DEL VALLE
1001100001;100110;HUANUCO;HUANUCO;YARUMAYO;YARUMAYO
1001110001;100111;HUANUCO;HUANUCO;PILLCO MARCA;CAYHUAYNA
1001120001;100112;HUANUCO;HUANUCO;YACUS;YACUS
1001130001;100113;HUANUCO;HUANUCO;SAN PABLO DE PILLAO;SAN PABLO DE PILLAO
1002010001;100201;HUANUCO;AMBO;AMBO;AMBO
1002020001;100202;HUANUCO;AMBO;CAYNA;CAYNA
1002030001;100203;HUANUCO;AMBO;COLPAS;COLPAS
1002040001;100204;HUANUCO;AMBO;CONCHAMARCA;CONCHAMARCA
1002050001;100205;HUANUCO;AMBO;HUACAR;HUACAR
1002060001;100206;HUANUCO;AMBO;SAN FRANCISCO;MOSCA
1002070001;100207;HUANUCO;AMBO;SAN RAFAEL;SAN RAFAEL
1002080001;100208;HUANUCO;AMBO;TOMAY KICHWA;TOMAY KICHWA
1003010001;100301;HUANUCO;DOS DE MAYO;LA UNION;LA UNION
1003070001;100307;HUANUCO;DOS DE MAYO;CHUQUIS;CHUQUIS
1003110001;100311;HUANUCO;DOS DE MAYO;MARIAS;MARIAS
1003130001;100313;HUANUCO;DOS DE MAYO;PACHAS;PACHAS
1003160001;100316;HUANUCO;DOS DE MAYO;QUIVILLA;QUIVILLA
1003170001;100317;HUANUCO;DOS DE MAYO;RIPAN;RIPAN
1003210001;100321;HUANUCO;DOS DE MAYO;SHUNQUI;SHUNQUI
1003220001;100322;HUANUCO;DOS DE MAYO;SILLAPATA;SILLAPATA
1003230001;100323;HUANUCO;DOS DE MAYO;YANAS;YANAS
1004010001;100401;HUANUCO;HUACAYBAMBA;HUACAYBAMBA;HUACAYBAMBA
1004020001;100402;HUANUCO;HUACAYBAMBA;CANCHABAMBA;CANCHABAMBA
1004040001;100404;HUANUCO;HUACAYBAMBA;PINRA;PINRA
1005010001;100501;HUANUCO;HUAMALIES;LLATA;LLATA
1005020001;100502;HUANUCO;HUAMALIES;ARANCAY;ARANCAY
1005030001;100503;HUANUCO;HUAMALIES;CHAVIN DE PARIARCA;CHAVIN DE PARIARCA
1005040001;100504;HUANUCO;HUAMALIES;JACAS GRANDE;JACAS GRANDE
1005050001;100505;HUANUCO;HUAMALIES;JIRCAN;JIRCAN
1005070001;100507;HUANUCO;HUAMALIES;MONZON;MONZON
1005080001;100508;HUANUCO;HUAMALIES;PUNCHAO;PUNCHAO
1005090001;100509;HUANUCO;HUAMALIES;PUÑOS;PUÑOS
1005100001;100510;HUANUCO;HUAMALIES;SINGA;SINGA
1005110001;100511;HUANUCO;HUAMALIES;TANTAMAYO;TANTAMAYO
1006010001;100601;HUANUCO;LEONCIO PRADO;RUPA-RUPA;TINGO MARIA
1006020001;100602;HUANUCO;LEONCIO PRADO;DANIEL ALOMIA ROBLES;DANIEL ALOMIA ROBLES (PUMAHUASI)
1006030001;100603;HUANUCO;LEONCIO PRADO;HERMILIO VALDIZAN;HERMILIO VALDIZAN
1006040001;100604;HUANUCO;LEONCIO PRADO;JOSE CRESPO Y CASTILLO;AUCAYACU
1006050001;100605;HUANUCO;LEONCIO PRADO;LUYANDO;NARANJILLO
1006060001;100606;HUANUCO;LEONCIO PRADO;MARIANO DAMASO BERAUN;LAS PALMAS
1006070001;100607;HUANUCO;LEONCIO PRADO;PUCAYACU;PUCAYACU
1006080001;100608;HUANUCO;LEONCIO PRADO;CASTILLO GRANDE;CASTILLO GRANDE
1006090001;100609;HUANUCO;LEONCIO PRADO;PUEBLO NUEVO;PUEBLO NUEVO
1006100001;100610;HUANUCO;LEONCIO PRADO;SANTO DOMINGO DE ANDA;PACAE
1007010001;100701;HUANUCO;MARAÑON;HUACRACHUCO;HUACRACHUCO
1007020001;100702;HUANUCO;MARAÑON;CHOLON;SAN PEDRO DE CHONTA
1007030001;100703;HUANUCO;MARAÑON;SAN BUENAVENTURA;SAN BUENAVENTURA
1007040001;100704;HUANUCO;MARAÑON;LA MORADA;LA MORADA
1007050001;100705;HUANUCO;MARAÑON;SANTA ROSA DE ALTO YANAJANCA;SANTA ROSA DE ALTO YANAJANCA
1008010001;100801;HUANUCO;PACHITEA;PANAO;PANAO
1008020001;100802;HUANUCO;PACHITEA;CHAGLLA;CHAGLLA
1008030001;100803;HUANUCO;PACHITEA;MOLINO;MOLINO
1008040001;100804;HUANUCO;PACHITEA;UMARI;UMARI (TAMBILLO)
1009010001;100901;HUANUCO;PUERTO INCA;PUERTO INCA;PUERTO INCA
1009020001;100902;HUANUCO;PUERTO INCA;CODO DEL POZUZO;CODO DEL POZUZO
1009030001;100903;HUANUCO;PUERTO INCA;HONORIA;HONORIA
1009040001;100904;HUANUCO;PUERTO INCA;TOURNAVISTA;TOURNAVISTA
1009050001;100905;HUANUCO;PUERTO INCA;YUYAPICHIS;YUYAPICHIS
1010020001;101002;HUANUCO;LAURICOCHA;BAÑOS;BAÑOS
1010030001;101003;HUANUCO;LAURICOCHA;JIVIA;JIVIA
1010040001;101004;HUANUCO;LAURICOCHA;QUEROPALCA;QUEROPALCA
1010050001;101005;HUANUCO;LAURICOCHA;RONDOS;RONDOS
1010060001;101006;HUANUCO;LAURICOCHA;SAN FRANCISCO DE ASIS;HUARIN
1010070001;101007;HUANUCO;LAURICOCHA;SAN MIGUEL DE CAURI;CAURI
1011010001;101101;HUANUCO;YAROWILCA;CHAVINILLO;CHAVINILLO
1011020001;101102;HUANUCO;YAROWILCA;CAHUAC;CAHUAC
1011030001;101103;HUANUCO;YAROWILCA;CHACABAMBA;CHACABAMBA
1011040001;101104;HUANUCO;YAROWILCA;APARICIO POMARES;CHUPAN
1011050001;101105;HUANUCO;YAROWILCA;JACAS CHICO;SAN CRISTOBAL DE JACAS CHICO
1011060001;101106;HUANUCO;YAROWILCA;OBAS;OBAS
1011080001;101108;HUANUCO;YAROWILCA;CHORAS;CHORAS
1101010001;110101;ICA;ICA;ICA;ICA
1101020001;110102;ICA;ICA;LA TINGUIÑA;LA TINGUIÑA
1101030001;110103;ICA;ICA;LOS AQUIJES;LOS AQUIJES
1101040001;110104;ICA;ICA;OCUCAJE;OCUCAJE
1101050001;110105;ICA;ICA;PACHACUTEC;PAMPA DE TATE
1101060001;110106;ICA;ICA;PARCONA;PARCONA
1101080001;110108;ICA;ICA;SALAS;GUADALUPE
1101090001;110109;ICA;ICA;SAN JOSE DE LOS MOLINOS;SAN JOSE DE LOS MOLINOS
1101120001;110112;ICA;ICA;SUBTANJALLA;SUBTANJALLA
1101130001;110113;ICA;ICA;TATE;TATE DE LA CAPILLA
1101140001;110114;ICA;ICA;YAUCA DEL ROSARIO;PAMPAHUASI
1102010001;110201;ICA;CHINCHA;CHINCHA ALTA;CHINCHA ALTA
1102020001;110202;ICA;CHINCHA;ALTO LARAN;ALTO LARAN
1102030001;110203;ICA;CHINCHA;CHAVIN;CHAVIN
1102040001;110204;ICA;CHINCHA;CHINCHA BAJA;CHINCHA BAJA
1102060001;110206;ICA;CHINCHA;GROCIO PRADO;SAN PEDRO
1102080001;110208;ICA;CHINCHA;SAN JUAN DE YANAC;SAN JUAN DE YANAC
1102090001;110209;ICA;CHINCHA;SAN PEDRO DE HUACARPANA;SAN PEDRO DE HUACARPANA
1102100001;110210;ICA;CHINCHA;SUNAMPE;SUNAMPE
1102110001;110211;ICA;CHINCHA;TAMBO DE MORA;TAMBO DE MORA
1103010001;110301;ICA;NASCA;NASCA;NASCA
1103020001;110302;ICA;NASCA;CHANGUILLO;CHANGUILLO
1103030001;110303;ICA;NASCA;EL INGENIO;EL INGENIO
1103040001;110304;ICA;NASCA;MARCONA;SAN JUAN
1104010001;110401;ICA;PALPA;PALPA;PALPA
1104020001;110402;ICA;PALPA;LLIPATA;LLIPATA
1104050001;110405;ICA;PALPA;TIBILLO;TIBILLO
1105010001;110501;ICA;PISCO;PISCO;PISCO
1105020001;110502;ICA;PISCO;HUANCANO;HUANCANO
1105030001;110503;ICA;PISCO;HUMAY;HUMAY
1105050001;110505;ICA;PISCO;PARACAS;PARACAS
1105060001;110506;ICA;PISCO;SAN ANDRES;SAN ANDRES
1105070001;110507;ICA;PISCO;SAN CLEMENTE;SAN CLEMENTE
1105080001;110508;ICA;PISCO;TUPAC AMARU INCA;TUPAC AMARU
1201010001;120101;JUNIN;HUANCAYO;HUANCAYO;HUANCAYO
1201040001;120104;JUNIN;HUANCAYO;CARHUACALLANGA;CARHUACALLANGA
1201050001;120105;JUNIN;HUANCAYO;CHACAPAMPA;CHACAPAMPA
1201060001;120106;JUNIN;HUANCAYO;CHICCHE;CHICCHE
1201070001;120107;JUNIN;HUANCAYO;CHILCA;CHILCA
1201080001;120108;JUNIN;HUANCAYO;CHONGOS ALTO;CHONGOS ALTO
1201110001;120111;JUNIN;HUANCAYO;CHUPURO;CHUPURO
1201130001;120113;JUNIN;HUANCAYO;CULLHUAS;CULLHUAS
1201140001;120114;JUNIN;HUANCAYO;EL TAMBO;EL TAMBO
1201160001;120116;JUNIN;HUANCAYO;HUACRAPUQUIO;HUACRAPUQUIO
1201170001;120117;JUNIN;HUANCAYO;HUALHUAS;HUALHUAS
1201190001;120119;JUNIN;HUANCAYO;HUANCAN;HUANCAN
1201200001;120120;JUNIN;HUANCAYO;HUASICANCHA;HUASICANCHA
1201210001;120121;JUNIN;HUANCAYO;HUAYUCACHI;HUAYUCACHI
1201220001;120122;JUNIN;HUANCAYO;INGENIO;INGENIO
1201250001;120125;JUNIN;HUANCAYO;PILCOMAYO;PILCOMAYO
1201270001;120127;JUNIN;HUANCAYO;QUICHUAY;QUICHUAY
1201280001;120128;JUNIN;HUANCAYO;QUILCAS;QUILCAS
1201290001;120129;JUNIN;HUANCAYO;SAN AGUSTIN;SAN AGUSTIN
1201300001;120130;JUNIN;HUANCAYO;SAN JERONIMO DE TUNAN;SAN JERONIMO DE TUNAN
1201320001;120132;JUNIN;HUANCAYO;SAÑO;SAÑO
1201330001;120133;JUNIN;HUANCAYO;SAPALLANGA;SAPALLANGA
1201340001;120134;JUNIN;HUANCAYO;SICAYA;SICAYA
1201350001;120135;JUNIN;HUANCAYO;SANTO DOMINGO DE ACOBAMBA;SANTO DOMINGO DE ACOBAMBA
1201360001;120136;JUNIN;HUANCAYO;VIQUES;VIQUES
1202030001;120203;JUNIN;CONCEPCION;ANDAMARCA;ANDAMARCA
1202040001;120204;JUNIN;CONCEPCION;CHAMBARA;CHAMBARA
1202060001;120206;JUNIN;CONCEPCION;COMAS;COMAS
1202070001;120207;JUNIN;CONCEPCION;HEROINAS TOLEDO;SAN ANTONIO DE OCOPA
1202080001;120208;JUNIN;CONCEPCION;MANZANARES;SAN MIGUEL
1202100001;120210;JUNIN;CONCEPCION;MATAHUASI;MATAHUASI
1202110001;120211;JUNIN;CONCEPCION;MITO;MITO
1202120001;120212;JUNIN;CONCEPCION;NUEVE DE JULIO;SANTO DOMINGO DEL PRADO
1202130001;120213;JUNIN;CONCEPCION;ORCOTUNA;ORCOTUNA
1202140001;120214;JUNIN;CONCEPCION;SAN JOSE DE QUERO;SAN JOSE DE QUERO
1202150001;120215;JUNIN;CONCEPCION;SANTA ROSA DE OCOPA;SANTA ROSA
1203010001;120301;JUNIN;CHANCHAMAYO;CHANCHAMAYO;LA MERCED
1203020001;120302;JUNIN;CHANCHAMAYO;PERENE;PERENE
1203030001;120303;JUNIN;CHANCHAMAYO;PICHANAQUI;BAJO PICHANAQUI
